Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
00:00:00:01.001,51,22.712168306281246,0.17806195,0.01559937,0.42056841,0.09894522,0.699527911223221,0.0,22.678125372885933,0.1931044,0.39408702,0.0046778,0.09444908,0.6004032934132533,0.0,0.00073303,0.00064977,0.00025641,0.06862741244338667,0.00881325,0.00381622,0.00019102783280636,0.00837309,3.5e-05,0.7113367108781272,0.554384231794069,0.00056450809534312,0.00085384690492076,0.03923525204911432,0.011611452000249281,0.00423339708269433,0.04018638874393413,0.02088992,0.01820366,0.02044687519971079,0.0112590861340332,0.10407145,0.03457143,0.105917401596187,0.2940642364077755,0.38995123,0.35209441,7.891081076199999e-07,0.01272993655969338,0.0818293875924564,0.00809042,0.00565631,0.00038246,1.65306182558e-06,6.147750591e-07,3.844311408e-08,1.0814371344000001e-07,0,0.20825785364019614,0.03300984782756993,0.024804238237804213,0.4416081309318543,0.4612140655517578,0,0.4416081309318543,0.4612140655517578,0
00:00:00:02.002,51,23.973470841015093,0.13828541,0.02359073,0.30864921,0.14952344,0.6909496543899449,0.0,23.453643725977592,0.14729896,0.29639661,0.00964823,0.13715415,0.6275032402140702,0.0,0.00120141,0.00074638,0.00120553,0.23730528004171145,0.01346057,0.00624389,0.00043070437381185,0.00169424,7.299e-05,1.4476914283507056,1.5446571504216604,0.0005075023810468,0.0006625071429804,0.018683093291768822,0.01269434584258464,0.0031365620828598902,0.043587288326754126,0.02053904,0.03523794,0.00917309610119316,0.0020455729170204,0.02893345,0.03331365,0.5074177344293748,0.9778625131235305,0.40846726,0.4538655,8.9397297242e-07,0.015321399044576899,0.0629753125720986,0.01221373,0.00803772,0.00085347,1.46179847386e-06,6.420983950600001e-07,2.0119760640000003e-08,1.2251497104e-07,0,0.2423383137283851,0.03095265210795503,0.020950009699348415,0.4394538700580597,0.4614455103874207,0,0.4394538700580597,0.4614455103874207,0
00:00:00:03.003,51,23.997131157981084,0.13613422,0.0235141,0.30936188,0.15176681,0.6942818014114082,0.0,23.18148264970796,0.14566466,0.29696745,0.0096822,0.13899212,0.624269688788736,0.0,0.00120513,0.00074468,0.00122283,0.24098609644304989,0.01389261,0.00615236,0.00041703933218288,0.00170272,7.286e-05,1.457270128078003,1.5534469799458632,0.00050459476199864,0.00066035714298,0.01908609507193178,0.012739819142846819,0.00308115499953492,0.043914055410038136,0.0207157,0.03692407,0.00916914924964495,0.0020019825465221997,0.02959343,0.03347385,0.49608375626501017,0.9616950979325972,0.40218225,0.44643766,9.1494594538e-07,0.01476141280168004,0.0640719471123207,0.01218084,0.00828842,0.00086731,1.46179847386e-06,6.5576006304e-07,2.0119760640000003e-08,1.2538922256e-07,0,0.2419317178377108,0.03131569969837054,0.02124619705500563,0.4394911825656891,0.4614479541778565,0,0.4394911825656891,0.4614479541778565,0
00:00:00:04.004,51,24.701484386960463,0.12923849,0.0228884,0.33483312,0.1687054,0.7031795864938745,0.0,25.77204110007341,0.14322199,0.32774332,0.00763834,0.14468551,0.6541266571453613,0.0,0.00087391,0.00167038,0.00075962,0.33718232757369837,0.01800795,0.00512516,0.00046227933205808,0.00171471,5.646e-05,1.5559163613137446,1.7223390495460018,0.0012549959526144399,0.0016810440479318,0.01999589744925314,0.013022196494374721,0.00409232874938229,0.06515429124016539,0.01933957,0.02262121,0.01446720350943729,0.0021784391961356996,0.02494118,0.02830376,0.33732617437401724,0.6816887803606043,0.35718384,0.43139967,9.332972967199999e-07,0.0180995707996152,0.0656875351807191,0.01256043,0.00689745,0.00091255,1.8443251773e-06,5.8745172314e-07,1.868263488e-08,1.2790419264e-07,0,0.2546788205194261,0.017773021200798943,0.01685772360292841,0.4398123919963837,0.4615536332130432,0,0.4398123919963837,0.4615536332130432,0
00:00:00:05.005,51,23.788729066180338,0.11619036,0.01720129,0.4469257,0.17868263,0.6719357056235723,0.0,21.521860386909665,0.12185788,0.45474225,0.00362248,0.1597193,0.6158888177498557,0.0,0.0010959,0.00245557,0.00081669,0.3407238534656533,0.01218055,0.00499652,0.00032009595745031,0.001383,5.409e-05,1.6188613350858478,1.766315145427018,0.00169207047650528,0.0024055428575904,0.02862001501141262,0.01968362502931432,0.00455541624931239,0.06428341290696352,0.01958794,0.02099203,0.018435628624847697,0.0027403069180712996,0.02951446,0.03929099,0.5701976963183505,1.0869204973026276,0.40212852,0.46730268,1.10370270202e-06,0.015290133585136778,0.05857437595915709,0.01346945,0.00837881,0.00100818,2.3224835566000003e-06,7.650534068800001e-07,2.586826368e-08,1.5125748624000001e-07,0,0.2626425462524058,0.016169313535080766,0.015797669181372306,0.44050854444503773,0.4604659676551819,0,0.44050854444503773,0.4604659676551819,0
00:00:00:06.006,51,23.837860538683877,0.1529859,0.03231391,0.26745817,0.1504347,0.6774134004402464,0.0,22.780517956643322,0.15676019,0.28966779,0.00913787,0.1340234,0.6570245875708114,0.0,0.00114571,0.00229867,0.00088561,0.32046440095650397,0.00921227,0.00573599,0.00033763854073525,0.00097582,7.393e-05,1.6322387396675666,1.7606848424418906,0.0013558821431094,0.0017888614289042401,0.02313227975654872,0.02024673291073942,0.00525037874920749,0.05187242499217021,0.01856291,0.02083535,0.015731460530117803,0.0026344510682826,0.02925278,0.04317069,0.7543439564179368,1.3058460683745168,0.41143718,0.46323165,1.1639999992799998e-06,0.01874856371813268,0.0609067169656182,0.01356352,0.00759623,0.00101423,2.3224835566000003e-06,6.83083399e-07,2.15568864e-08,1.5952095936000001e-07,0,0.2618663875134469,0.015051592428702253,0.011993671618273966,0.4377447962760925,0.4590893983840942,0,0.4377447962760925,0.4590893983840942,0
00:00:00:07.007,51,22.838299035040347,0.12249251,0.02706699,0.30522043,0.18840395,0.707233758212091,0.0,21.50038341369383,0.12745568,0.31120023,0.00832857,0.17515343,0.6669824466461557,0.0,0.00111789,0.00145504,0.00094143,0.3127395344978278,0.01132085,0.0070073,0.0005203904985644401,0.00062787,0.00012703,1.5938280756367267,1.7257480393133546,0.00098767928589804,0.00134858238120328,0.02000813298358166,0.014107984538129139,0.004955234999252041,0.06058547040752169,0.01584211,0.01805353,0.01218565508194242,0.0021963524257932,0.0232046,0.03490792,0.6252838650577704,1.117529365670567,0.45252788,0.48620433,9.7786486426e-07,0.0123752731004533,0.09509617684115369,0.01491255,0.00937893,0.00090294,2.3224835566000003e-06,6.5576006304e-07,1.940119776e-08,1.3401197712e-07,0,0.2584545273948244,0.011343181454220651,0.017222954655319242,0.43731439113616943,0.4587739408016205,0,0.43731439113616943,0.4587739408016205,0
00:00:00:08.008,51,24.377561131758526,0.15471643,0.02575503,0.31296808,0.13924703,0.6786799811451059,0.0,21.470184353513083,0.15457904,0.31797767,0.00762015,0.13582638,0.6512672071774067,0.0,0.00120217,0.00094962,0.00062041,0.2056082545481583,0.0135582,0.00732196,0.00075987733123712,0.00070395,0.00011034,1.5226096372741136,1.5751302614342648,0.0020458069051425202,0.00262940904810824,0.01316765639475106,0.0066536499306414,0.006723027915651871,0.07948970915466823,0.02469052,0.01509596,0.01541885455992074,0.0025315066851876,0.02408698,0.02357711,0.45887080896429155,1.0139852480611604,0.51118946,0.57531989,8.9397297242e-07,0.017413584178417898,0.0714438234581598,0.01035867,0.00768383,0.00068939,2.65036358812e-06,7.650534068800001e-07,1.61676648e-08,1.2251497104e-07,0,0.2519030046316697,0.012138668727098895,0.029006312102762045,0.4368938505649567,0.4607980847358704,0,0.4368938505649567,0.4607980847358704,0
00:00:00:09.009,51,27.932905024157858,0.20335168,0.02090231,0.277684,0.1010157,0.6983472177488006,0.0,27.803907728434265,0.22410935,0.27575362,0.01503799,0.08633583,0.6281229887960027,0.0,0.00128683,0.00036618,0.00048967,0.08346934862188468,0.01017622,0.00849739,0.0009076492474961401,0.00091882,0.00017695,1.717756194502964,1.6425538779100322,0.00064521500012004,0.0008973690477860001,0.01517333797815964,0.00465737975765848,0.00473972374928457,0.05637711582482359,0.02000048,0.02287568,0.013856706044718049,0.0033636238202243997,0.0442279,0.02741612,0.2851249242026564,0.7492087193642449,0.58289641,0.58113468,1.0984594587799999e-06,0.029849723468022737,0.052158866855231696,0.00734349,0.00600499,0.00074098,1.73503183346e-06,7.2406840294e-07,1.868263488e-08,1.5053892336e-07,0,0.2351071071955125,0.019786297226151918,0.02799795978611312,0.4357289969921112,0.4620088934898377,0,0.4357289969921112,0.4620088934898377,0
00:00:00:10.010,51,25.33372370272036,0.18572427,0.01934151,0.31355798,0.10479447,0.6932314152206042,0.0,25.330274910755822,0.21112023,0.30739835,0.01256493,0.09142494,0.6243339328770744,0.0,0.00084343,0.00026519,0.00027765,0.03272859032299792,0.00524207,0.00610934,0.00095170508070794,0.00148322,0.00018145,1.728146457704938,1.587509557338542,0.0005971061905872799,0.00088326095254528,0.01155349789435188,0.00271407417141952,0.00337517249949054,0.05971549749098634,0.01834808,0.02434238,0.02267347425710728,0.0065897556665865,0.04229036,0.01986859,0.0946697560195711,0.26992966069888913,0.58398378,0.51073903,1.05913513448e-06,0.02948698017094982,0.053822902205792694,0.0064994,0.00465168,0.00051454,1.78967850538e-06,6.147750591e-07,2.51497008e-08,1.4514970176000002e-07,0,0.19253545689785367,0.026114670466859047,0.03543303202816078,0.4365205466747284,0.4623151123523712,0,0.4365205466747284,0.4623151123523712,0
