Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
00:00:00:01.001,51,0.20808645,0.04855883,0.04558007,0.09507214,0.23647784,0.6269651858050991,0.0029658,0.18442354,0.04088395,0.10199434,0.05203824,0.26511866,0.9869067100802135,0.00339206,0.00115281,0.00040658,0.00105118,0.0,0.00439822,0.07516338,0.10224254,0.0007176,0.00058067,0.76255822,0.72915798,0.0,0.0,0.00413395,0.00483304,0.00801275,0.00879918,0.00110295,0.00352374,0.0010221753999999999,0.0019355492128719201,0.0051171,0.00772677,0.16917168979999997,0.31576239749999996,0.8339963,0.83973777,1.3055675667599998e-06,0.016718453341010037,0.012265014858418142,0.07028148,0.03278194,0.00049224,3.02673912957e-06,4.2456521726999997e-07,1.3796407168e-07,2.6838323318999997e-07,0,0.04997779912637907,0.021904094972384696,-0.019857019761041875,0.4674651026725769,0.4829672276973725,0,0.4674651026725769,0.4829672276973725,0
00:00:00:02.002,51,0.27531803,0.08606312,0.05323812,0.08796471,0.15327169,0.7051849656774581,0.00229567,0.20929228,0.07265475,0.1091169,0.05181416,0.17919302,1.033708175943762,0.00261421,0.00129334,0.0002564,0.00108745,0.0,0.00506499,0.06371617,0.1088472,0.00047363,0.00071181,0.76350081,0.71344399,0.0,0.0,0.00351724,0.00246678,0.00910412,0.01807857,0.00127663,0.00291444,0.0012842901999999998,0.00180011337021806,0.00538732,0.00629884,0.12482372109999998,0.24645029929999998,0.84238577,0.82271653,1.4366486477599998e-06,0.017611435340457678,0.01654229162317524,0.04861327,0.02738186,0.00039198,3.2869565207999996e-06,4.793478259499999e-07,1.3365269444e-07,2.9532934094000003e-07,0,0.05020825155033889,0.027078265674300318,-0.019463621671482804,0.4686826467514038,0.4837773740291596,0,0.4686826467514038,0.4837773740291596,0
00:00:00:03.003,51,0.27543017,0.08523483,0.04922041,0.09479498,0.15458687,0.696864785319015,0.00227586,0.20663056,0.07136543,0.11839613,0.04714277,0.18223146,1.0389080660031182,0.00265446,0.00129872,0.00025618,0.001181,0.0,0.00505013,0.06272879,0.10483329,0.0004417,0.00076425,0.76152992,0.71272087,0.0,0.0,0.00374789,0.00265101,0.00846795,0.01687404,0.00130042,0.0031102,0.0012849794999999998,0.0018317558421181803,0.00545086,0.00662855,0.1296783141,0.25386587909999997,0.83979374,0.82048011,1.4366486477599998e-06,0.01690290539495,0.016973419922058603,0.0501977,0.027616,0.00040194,3.25956521646e-06,4.793478259499999e-07,1.3580838306e-07,2.9532934094000003e-07,0,0.0491457420172486,0.026568827538689516,-0.01974762578450457,0.468812108039856,0.4835124313831329,0,0.468812108039856,0.4835124313831329,0
00:00:00:04.004,51,0.68598318,0.67625731,0.18075439,0.02136009,0.00734715,1.038083925883441,0.00055916,0.39271814,0.66833007,0.04432537,0.16911024,0.01020881,1.02601700923795,0.00099469,0.00226146,0.000249,0.00112845,0.0,0.00225079,0.06423206,0.06374401,0.00041089,0.00099303,0.77585375,0.7301107,0.0,0.0,0.00574141,0.00541516,0.00917527,0.01667293,0.00131997,0.00321082,0.0014694067999999998,0.00204561471845514,0.0098583,0.01296048,0.2116418923,0.41369739569999997,0.87771475,0.85778385,2.0501081068399997e-06,0.009413897183366158,0.023970046231192622,0.09540212,0.0634584,0.00041945,3.80739130326e-06,8.217391301999999e-07,1.8538922132e-07,4.2143712521e-07,0,0.07572521108555652,0.03588868912196943,-0.022135531327454768,0.4666953980922699,0.4935520887374878,0,0.4666953980922699,0.4935520887374878,0
00:00:00:05.005,51,0.7441076,0.83051229,0.13118787,0.04278678,0.00309821,0.9025587812264358,0.00044713,0.55092502,0.75524604,0.18628791,0.02807489,0.00580989,1.0340716609736653,0.00054517,0.00210166,0.00031497,0.00130502,0.0,0.00168869,0.10151141,0.07460131,0.00050014,0.00112578,0.80950582,0.75982028,0.0,0.0,0.00800346,0.00889461,0.01529371,0.02140938,0.00130419,0.00280276,0.0019397579999999998,0.00305733056083228,0.01202474,0.0154982,0.2365791956,0.47102571959999995,0.91332018,0.91044056,1.56772972876e-06,0.0051780172940944,0.02267096241337902,0.24343619,0.12493789,0.00041107,4.16347825968e-06,1.2326086952999997e-06,3.3089820316999996e-07,3.2227544869000003e-07,0,0.10469463113924572,0.0322298657954298,-0.031644877301618045,0.4699267446994782,0.497391015291214,0,0.4699267446994782,0.497391015291214,0
00:00:00:06.006,51,0.7528137,0.8061074,0.09216461,0.06598991,0.00395496,0.8418258408732731,0.00040851,0.55062044,0.77859586,0.16133164,0.03078846,0.00585351,1.0747182420474148,0.00063542,0.0019964,0.00069477,0.00060787,0.0,0.00104131,0.19046381,0.12059416,0.00081265,0.00056383,0.84608233,0.81837976,0.0,0.0,0.00520391,0.00856001,0.05541086,0.04643759,0.00080477,0.00096984,0.0015373875999999999,0.00300021101028852,0.00801176,0.00969086,0.2527995433,0.5513271243,0.92810619,0.93862063,1.4838378369199999e-06,0.00571691259105836,0.0169310771834568,0.33627778,0.14973599,0.00035767,6.17673912867e-06,1.5202173908699999e-06,3.3197604748e-07,3.0502993973e-07,0,0.09775539964682542,0.025647518707014986,-0.0288526927943387,0.4693363904953003,0.4969108998775482,0,0.4693363904953003,0.4969108998775482,0
00:00:00:07.007,51,0.7525965,0.82458222,0.11150848,0.05850429,0.00377977,0.936373833678119,0.00040042,0.54842013,0.73505688,0.24000964,0.01841799,0.00739006,1.0696086535449354,0.00071299,0.00201629,0.00163407,0.00065451,0.0,0.00092321,0.15901394,0.06211156,0.00124887,0.00037892,0.8757568,0.86035115,0.0,0.0,0.00675136,0.01609417,0.07592286,0.05122278,0.00069365,0.00116628,0.0013237723999999999,0.00311120943721976,0.00899514,0.01261302,0.38299451599999995,0.7258145035999999,0.91907942,0.93423462,1.3737297288799998e-06,0.0043796863216152395,0.0317814493870419,0.31029725,0.14979391,0.00056288,7.84760869341e-06,1.75304347776e-06,4.2790419107e-07,2.8239520922e-07,0,0.09871586667845436,0.02410500726339728,-0.02934680773277615,0.4695886075496674,0.496715635061264,0,0.4695886075496674,0.496715635061264,0
00:00:00:08.008,51,0.7319411,0.72651839,0.10470912,0.05519604,0.00719497,1.016057439179073,0.00043389,0.50884348,0.67615283,0.13436456,0.04032796,0.01175704,1.11019688443905,0.00086355,0.00206137,0.00271252,0.00063329,0.0,0.00050979,0.19728518,0.06258938,0.00066275,0.00044406,0.89293295,0.88903075,0.0,0.0,0.00811792,0.01789341,0.09669648,0.05952097,0.00060398,0.00075554,0.0012896802999999997,0.00385684629091688,0.0065993,0.01000355,0.4747334417,0.8118510085999999,0.91339403,0.926027,1.89281080964e-06,0.006480496590586039,0.02777494507049808,0.24734774,0.12854117,0.0006711,9.970434779759998e-06,1.6708695647399998e-06,3.8694610729e-07,3.8910179591e-07,0,0.10764379477060793,0.02104479874979242,-0.03139718897770686,0.4671149849891663,0.4936247169971466,0,0.4671149849891663,0.4936247169971466,0
00:00:00:09.009,51,0.63527393,0.57836246,0.09559234,0.05340221,0.01600987,1.0847384571362255,0.00073804,0.40951577,0.55170661,0.07988705,0.08420575,0.02078746,1.1365513785681314,0.00129727,0.00192091,0.00332097,0.00075378,0.0,0.00063376,0.13369423,0.05386809,0.00049178,0.00045067,0.88656729,0.89919031,0.0,0.0,0.00887294,0.01350703,0.06484377,0.07630166,0.00052581,0.00076755,0.0008599752,0.0027298431452053603,0.00473191,0.00805652,0.4441176171999999,0.7553509181999999,0.85971475,0.87631536,2.1864324310799997e-06,0.02027379696043248,0.014429315273999342,0.10359344,0.0475601,0.00072424,7.3819565196299995e-06,1.2326086952999997e-06,2.5760479009e-07,4.4946107727e-07,0,0.10945175050473108,0.017198928667089712,-0.02464214226699746,0.4644887149333954,0.4890401661396026,0,0.4644887149333954,0.4890401661396026,0
00:00:00:10.010,51,0.4040899,0.29134506,0.0931645,0.05715913,0.05911725,0.9458716894855452,0.00162259,0.30949664,0.2502774,0.09420351,0.07694904,0.06671549,1.1150112877918583,0.00237896,0.00186349,0.00270232,0.00105011,0.0,0.00072619,0.13211697,0.03952679,0.00092768,0.00017965,0.89684516,0.92453939,0.0,0.0,0.00737099,0.01615143,0.11522008,0.1467457,0.00050179,0.00072827,0.0010793082,0.00283938775191234,0.00456224,0.00915794,0.36448318369999994,0.6075731794,0.79048312,0.85489815,2.2912972958799995e-06,0.02202296387826944,0.01032755361302886,0.07384579,0.03200547,0.00066346,8.57347825842e-06,1.38326086917e-06,2.3928143682e-07,4.7101796346999996e-07,0,0.10845914674245127,0.017133150989701355,-0.02085464490612715,0.4657969176769257,0.4846978783607483,0,0.4657969176769257,0.4846978783607483,0
