Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
00:00:00:01.001,51,0.0,0.08057713,0.0831602,0.05502881,0.13510397,0.3112812865654106,0.0,0.0,0.07415815,0.04452582,0.08358386,0.1584176,0.41320909709262404,0.0,0.00128085,9.133e-05,0.00305772,0.0486640827504461,0.00184331,0.06240667,0.02761588,0.00043716,0.00033728,0.17772708651324143,0.18283463193513558,0.00482309999951769,0.00635249999936475,0.0017256086601998401,0.00088545989711556,0.0,0.0,0.00134822,0.00141131,0.0006411769231081999,0.02454564,0.00677665,0.00785985,0.16333807077719847,0.19078582039392197,0.29009601,0.28279594,5.59e-06,0.03369414,0.10912821,0.05643429,0.02786103,0.00019315,5.108108109000001e-06,9.364864866500001e-07,2.1e-06,5.59e-06,0,0.0455848952041534,0.0703317754377996,-0.026922507780808142,0.4038303792476654,0.5481905341148376,0,0.4038303792476654,0.5481905341148376,0
00:00:00:02.002,51,0.0,0.06669529,0.05897699,0.0688301,0.17698681,0.31989014688814404,0.0,0.0,0.06389609,0.06194678,0.06598779,0.19745091,0.43275910688466185,0.0,0.0016914,0.00030348,0.00445492,0.0968858291370452,0.00160058,0.04807173,0.02552607,0.00044953,0.00033202,0.5373906273712206,0.6244145466518628,0.00285193333304814,0.0033545999996645406,0.0033135961863466805,0.0021667376293758004,0.0,0.0,0.00126755,0.00157213,0.0006774619231099698,0.02202806,0.00697566,0.01086795,0.47776051079253606,0.5401217157955781,0.23138547,0.25584573,6.73e-06,0.01860469,0.11856071,0.11765168,0.05095247,0.00046695,5.15918919009e-06,1.32810810834e-06,2.67e-06,6.73e-06,0,0.06546287679229823,0.07203872361603386,-0.02349915049694677,0.403872013092041,0.5493972301483154,0,0.403872013092041,0.5493972301483154,0
00:00:00:03.003,51,0.0,0.06416392,0.05009617,0.07784041,0.18551214,0.3018924289114944,0.0,0.0,0.0605845,0.06824919,0.06296826,0.20512228,0.43159577681315653,0.0,0.00175464,0.00032169,0.00421239,0.09377615677192805,0.0015334,0.05320286,0.02960608,0.00038773,0.0004119,0.5680407655652363,0.6425078811104289,0.00255463333307787,0.0029340666663732603,0.0032450353615882804,0.0020144684540822403,0.0,0.0,0.00123779,0.00155148,0.00066164538464766,0.0227968,0.00699905,0.01041245,0.4890276577161626,0.5623915596428183,0.23560721,0.26134464,6.63e-06,0.01571463,0.1243689,0.14636295,0.05981588,0.00047907,5.210270271180001e-06,1.32810810834e-06,2.7e-06,6.63e-06,0,0.06462956637229697,0.0702964123749734,-0.02356349942909841,0.4036272764205933,0.5493389368057251,0,0.4036272764205933,0.5493389368057251,0
00:00:00:04.004,51,0.0,0.0560544,0.05497961,0.07188822,0.21327619,0.34062639511468296,0.0,0.0,0.04953698,0.0634749,0.06336308,0.23010011,0.5069675739876205,0.0,0.00145322,0.00068482,0.00245914,0.12243833514921305,0.00160578,0.04249886,0.02591317,0.00033374,0.00040843,0.6845988299073189,0.6909087399075752,0.0032872999996712703,0.00363846666630282,0.004404291650520841,0.0027462238150791603,0.0,0.0,0.00118968,0.0012158,0.0008069903846547499,0.02135719,0.00768042,0.01004175,0.4507473769450645,0.50908012694791,0.24210338,0.26180238,6.35e-06,0.01916206,0.11035325,0.11105659,0.04914775,0.00051121,5.65297297396e-06,1.0216216218e-06,2.31e-06,6.35e-06,0,0.07424324046040437,0.06284997444065693,-0.02353183513719844,0.4037952125072479,0.5480334162712097,0,0.4037952125072479,0.5480334162712097,0
00:00:00:05.005,51,0.0,0.05333084,0.07110925,0.05346002,0.22246511,0.3118964733983258,0.0,0.0,0.04491124,0.05323926,0.07800928,0.24107888,0.5084457439168666,0.0,0.00141466,0.00063728,0.00300909,0.1264754782420446,0.001834,0.03809493,0.02600237,0.00031232,0.00043463,0.8166454140090669,0.8113564624425871,0.00274959999972504,0.00316329999968367,0.00442287247526748,0.0022345097943402,0.0,0.0,0.00129049,0.00157114,0.0008986096154284499,0.01983098,0.00746865,0.00932913,0.4142919904048247,0.48652202156219426,0.25617525,0.25830412,6.14e-06,0.0175049,0.10614321,0.10722293,0.04859856,0.00049936,5.56783783881e-06,1.08972972992e-06,2.09e-06,6.14e-06,0,0.07346299798728395,0.0690124282183158,-0.0261625422594696,0.4042654037475586,0.5469678640365601,0,0.4042654037475586,0.5469678640365601,0
00:00:00:06.006,51,0.0,0.05522142,0.06028588,0.06790452,0.211356,0.3661957954778279,0.0,0.0,0.0501097,0.05882274,0.06743906,0.22785753,0.4794975481790951,0.0,0.00146529,0.00038837,0.00374733,0.11873411842017643,0.00199084,0.04018206,0.02041731,0.00028514,0.00042224,0.5395729601423934,0.5627534517095999,0.00730056666593661,0.00853439999914656,0.0035673921657878404,0.00208780855719228,0.0,0.0,0.00147149,0.00136917,0.0009758000000475998,0.02653803,0.00849558,0.01141991,0.344518332324498,0.39577713155776767,0.2441019,0.26547489,7.8e-06,0.02005654,0.1172181,0.08871812,0.04352531,0.00048067,7.11729729854e-06,1.22594594616e-06,2.45e-06,7.8e-06,0,0.07614478396777315,0.0673386952092285,-0.026619573946457704,0.4041430652141571,0.5466260313987732,0,0.4041430652141571,0.5466260313987732,0
00:00:00:07.007,51,0.0,0.06162464,0.10849708,0.04425371,0.17743427,0.34314607483070214,0.0,0.0,0.05659095,0.03247902,0.11524796,0.1983245,0.42517856862627784,0.0,0.00169357,0.00021822,0.00359273,0.08409231985822578,0.00215382,0.03983993,0.02006352,0.00040666,0.000318,0.54842841869697,0.5908381514697765,0.00608786666605788,0.0066951666659971504,0.0023155472170396803,0.0019864079386117204,0.0,0.0,0.00203638,0.00180153,0.0010082373077414898,0.02226997,0.00858938,0.01457534,0.38472040924953604,0.4129670754047601,0.34018448,0.37479734,6.68e-06,0.02414048,0.12702738,0.06211964,0.03530756,0.00041744,7.1854054066600015e-06,1.20891891913e-06,1.99e-06,6.68e-06,0,0.06451682739154316,0.06977728520948209,-0.028047093316539942,0.4038151204586029,0.5461987257003784,0,0.4038151204586029,0.5461987257003784,0
00:00:00:08.008,51,0.0,0.08424673,0.12204184,0.04282868,0.12815708,0.34367905258886083,0.0,0.0,0.07998172,0.0291552,0.12521961,0.14753971,0.38545756505626055,0.0,0.0016776,7.849e-05,0.00388252,0.04220438347464278,0.00147062,0.04516382,0.02044849,0.00016526,0.00073162,0.26149870193833,0.2904276772407096,0.007179666665948699,0.00823413333250992,0.0012327225776096401,0.0011363220621230402,0.0,0.0,0.00171463,0.00155681,0.0008052400000392799,0.02689529,0.00761335,0.01577935,0.28075932693677247,0.2923867377065704,0.31615126,0.34028605,6.33e-06,0.03358359,0.10069946,0.04817562,0.03103353,0.0002748,5.261351352270001e-06,9.364864866500001e-07,2.14e-06,6.33e-06,0,0.0570032581482721,0.07288133385245997,-0.02767774965630427,0.403548926115036,0.5463069081306458,0,0.403548926115036,0.5463069081306458,0
00:00:00:09.009,51,0.0,0.09535541,0.0986504,0.04963504,0.11114939,0.30359069848493125,0.0,0.0,0.0968896,0.0357761,0.1074354,0.1203789,0.29347392179166215,0.0,0.00176315,7.424e-05,0.00331331,0.029982265105186357,0.00095663,0.05557078,0.02947356,0.0001345,0.00099558,0.1884163777184948,0.19997503229727742,0.0058449999994155,0.007394933332593841,0.00149412649519692,0.00083483845380468,0.0,0.0,0.00148906,0.00122862,0.00077958346157649,0.03273972,0.00685873,0.0113856,0.3134518596306749,0.34746963847848816,0.35126758,0.33753008,5.81e-06,0.02082619,0.1355643,0.06708886,0.04871709,0.00026262,4.35891891968e-06,9.8756756774e-07,2.81e-06,5.81e-06,0,0.04833340993930702,0.0751701919395722,-0.028698092271770424,0.40399134159088135,0.5490397214889526,0,0.40399134159088135,0.5490397214889526,0
00:00:00:10.010,51,0.0,0.07762007,0.14344689,0.03569495,0.12914827,0.3230601887039924,0.0,0.0,0.0768706,0.02354992,0.13449188,0.14462316,0.34015051611098884,0.0,0.00137377,6.4e-05,0.0033951,0.0290098772865415,0.00095451,0.03747281,0.01892836,0.00012164,0.00103628,0.11395049639016959,0.12324804193271584,0.00640536666602613,0.00821039999917896,0.0013693710312500402,0.00079690391771328,0.0,0.0,0.00181664,0.00133644,0.0010022292308181197,0.03250042,0.00837428,0.01496778,0.2813687446291099,0.3106142496305365,0.34568223,0.32722691,5.82e-06,0.03374809,0.11419167,0.06387448,0.04032478,0.00023259,3.98432432502e-06,8.683783785300001e-07,2.58e-06,5.82e-06,0,0.05402118580944359,0.0803187077558774,-0.02932932227468204,0.40337935090065,0.5485146045684814,0,0.40337935090065,0.5485146045684814,0
