Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
00:00:00:27.027,51,0.04664794,0.05567263,0.13242413,0.03690967,0.20361531,0.46940565,0.01580033,0.02400493,0.04931055,0.02697219,0.12876992,0.21919627,0.58742607,0.02684829,0.00107018,0.00117803,0.00115962,0.31890064,0.00221588,0.04794687,0.02482165,0.00018408,0.00061341,0.06171929,0.06237344,0.00166442,0.00277483,0.01683379,0.00238891,0.01146049,0.05357523,0.00174899,0.00080799,0.00056457,0.02535769,0.00908165,0.00746261,0.13881220,0.23429595,0.12904289,0.09520394,0.00000734,0.01086932,0.15202734,0.15138240,0.07914402,0.00032214,0.00000416,0.00000054,0.00000238,0.00000734,0,0.09182726610863311,0.06859682688851715,-0.02595487073389412,0.40006911754608154,0.5445272326469421,0,0.40006911754608154,0.5445272326469421,0
00:00:00:28.028,51,0.03327692,0.07477625,0.09886647,0.04526474,0.13873170,0.41033143,0.01895927,0.01661908,0.06968015,0.03328254,0.09886301,0.15551327,0.52950990,0.03159460,0.00048567,0.00050916,0.00086505,0.17268999,0.00312378,0.03547555,0.02292889,0.00066095,0.00032547,0.00911926,0.00771029,0.00096757,0.00175847,0.01202527,0.00106862,0.00316241,0.01780023,0.00308647,0.00144358,0.00098309,0.03456220,0.01274032,0.00498722,0.03709993,0.07502177,0.12764187,0.09306661,0.00000476,0.01323850,0.15940839,0.13393636,0.06736082,0.00013960,0.00000278,0.00000041,0.00000181,0.00000476,0,0.08434866251895225,0.06641410804051871,-0.026671722671110037,0.4002414345741272,0.5451478958129883,0,0.4002414345741272,0.5451478958129883,0
00:00:00:29.029,51,0.03791285,0.06375702,0.06684707,0.06343734,0.15582034,0.50918591,0.01797050,0.02693092,0.07053768,0.04316129,0.08656909,0.15482360,0.55303192,0.02047160,0.00061608,0.00051844,0.00074871,0.15015391,0.00232689,0.03220581,0.01520891,0.00153838,0.00014293,0.01583345,0.01372755,0.00127147,0.00176302,0.00804418,0.00171243,0.00556633,0.01305484,0.00240343,0.00130069,0.00085693,0.03554936,0.01522571,0.00659525,0.05914705,0.10346385,0.14168963,0.12488235,0.00000535,0.01350252,0.13750398,0.13258211,0.08014733,0.00019902,0.00000267,0.00000033,0.00000211,0.00000535,0,0.08972845494417428,0.06560984293975365,-0.026798690432132396,0.3998897671699524,0.5462626218795776,0,0.3998897671699524,0.5462626218795776,0
00:00:00:30.030,51,0.04315612,0.04947769,0.08023329,0.05487101,0.21626393,0.50203568,0.01401046,0.02932678,0.04276982,0.04414240,0.08205624,0.23292290,0.64773989,0.02123786,0.00090092,0.00030478,0.00143147,0.18045221,0.00353201,0.03922885,0.01617557,0.00149461,0.00012834,0.09193628,0.09149104,0.00099840,0.00122962,0.00733733,0.00332084,0.01583128,0.02839021,0.00212304,0.00140803,0.00065771,0.02691751,0.01387593,0.00942689,0.07670484,0.11228877,0.17116784,0.18132442,0.00000548,0.02183524,0.10063066,0.09656326,0.04743197,0.00025381,0.00000344,0.00000042,0.00000162,0.00000548,0,0.07067737399204947,0.059792396166040665,-0.02306140244260229,0.4002264142036438,0.5449146032333374,0,0.4002264142036438,0.5449146032333374,0
00:00:01:00.031,51,0.05097015,0.06127584,0.09027866,0.05318660,0.18113975,0.49136516,0.01303053,0.03368407,0.06111536,0.04025947,0.09868015,0.19601314,0.58995974,0.02233059,0.00121602,0.00082388,0.00121713,0.27387568,0.00238501,0.06081743,0.03294377,0.00101862,0.00016020,0.13535608,0.16866207,0.00127841,0.00163318,0.00691179,0.00377211,0.02360529,0.06689960,0.00149250,0.00084150,0.00053179,0.02568789,0.00727590,0.00896739,0.16909011,0.21546243,0.19564556,0.21130513,0.00000594,0.01080374,0.14519271,0.11352172,0.07439786,0.00034233,0.00000465,0.00000051,0.00000222,0.00000594,0,0.0688970556269451,0.06120821865709555,-0.024697763739028013,0.3994607925415039,0.5456885695457458,0,0.3994607925415039,0.5456885695457458,0
00:00:01:01.032,51,0.05043456,0.05744006,0.11104040,0.04462085,0.21010585,0.47134244,0.01385144,0.03211993,0.05260732,0.03352063,0.11224570,0.22737272,0.62302947,0.02528067,0.00108784,0.00077437,0.00184699,0.40632078,0.00262408,0.06901316,0.04940582,0.00072669,0.00022853,0.25144830,0.25026163,0.00099371,0.00127791,0.00982737,0.00347859,0.03962544,0.07198853,0.00094275,0.00072430,0.00034837,0.01717535,0.00677988,0.00585607,0.12599009,0.17016609,0.15521051,0.14523935,0.00000591,0.02109022,0.13183068,0.07399628,0.03799719,0.00033825,0.00000422,0.00000058,0.00000209,0.00000591,0,0.07449130605301475,0.06214473203151975,-0.029740766655551535,0.3996797204017639,0.5443234443664551,0,0.3996797204017639,0.5443234443664551,0
00:00:01:02.033,51,0.04726049,0.06243650,0.09454665,0.04949949,0.21734577,0.42891562,0.01496579,0.03123411,0.05527815,0.04298817,0.10513626,0.23885219,0.60464150,0.03323573,0.00152437,0.00265385,0.00083723,0.45254776,0.00146318,0.10390917,0.07120916,0.00068837,0.00017833,0.26873511,0.31599090,0.00197900,0.00267778,0.00774125,0.00478754,0.05604591,0.14161782,0.00061546,0.00059638,0.00018845,0.01611766,0.00291655,0.00392593,0.20898855,0.26469001,0.12081148,0.13384028,0.00000650,0.01350667,0.14345337,0.10771157,0.05753252,0.00037971,0.00000570,0.00000061,0.00000283,0.00000650,0,0.09269659001241183,0.0548125207980675,-0.023703393154668007,0.3992058038711548,0.5444451570510864,0,0.3992058038711548,0.5444451570510864,0
00:00:01:03.034,51,0.03841571,0.06843637,0.08278902,0.05340428,0.21088006,0.41805333,0.01861332,0.02468023,0.05834110,0.04672529,0.09818541,0.23213908,0.59288925,0.04072603,0.00169540,0.00348401,0.00083275,0.44038934,0.00089221,0.08193087,0.06992082,0.00050230,0.00019610,0.36826971,0.43318456,0.00256951,0.00332580,0.00632849,0.00498243,0.05394163,0.12997326,0.00055270,0.00069565,0.00021171,0.01564205,0.00208217,0.00329006,0.33535811,0.39787099,0.16694443,0.20070565,0.00000692,0.01573002,0.12752339,0.10724174,0.05459239,0.00046169,0.00000523,0.00000062,0.00000288,0.00000692,0,0.1074759633513069,0.05505775828699811,-0.024044568207688376,0.3990778923034668,0.5444962978363037,0,0.3990778923034668,0.5444962978363037,0
00:00:01:04.035,51,0.05594408,0.05702554,0.06524966,0.07149416,0.23916149,0.48028997,0.01284890,0.03935777,0.05129749,0.05895187,0.07946804,0.25563887,0.63458717,0.02538730,0.00164990,0.00255730,0.00115466,0.44043973,0.00149270,0.08026857,0.05227889,0.00043577,0.00022246,0.28557390,0.34274769,0.00221157,0.00296059,0.00698691,0.00440426,0.06208465,0.17182915,0.00071081,0.00087497,0.00021619,0.01633710,0.00277356,0.00408798,0.22988439,0.27299410,0.10452007,0.12793370,0.00000663,0.01043772,0.15333261,0.11574944,0.06586763,0.00043191,0.00000531,0.00000059,0.00000272,0.00000663,0,0.09053801255084327,0.05954134290163715,-0.023663212036216467,0.3995192348957062,0.5435565710067749,0,0.3995192348957062,0.5435565710067749,0
00:00:01:05.036,51,0.05418212,0.05203674,0.08973299,0.05062166,0.21676418,0.45733941,0.01097117,0.03178053,0.04623537,0.04258963,0.09335817,0.23082441,0.58856225,0.02333622,0.00155584,0.00082941,0.00123587,0.27521136,0.00188243,0.02573075,0.01729715,0.00033688,0.00026839,0.18444221,0.20022686,0.00309729,0.00350045,0.00369903,0.00281348,0.12643209,0.17878550,0.00182534,0.00166657,0.00064697,0.01861649,0.00709655,0.01053298,0.22475596,0.25153795,0.27737302,0.31086373,0.00000478,0.00960464,0.14183731,0.09668989,0.07101825,0.00039123,0.00000507,0.00000068,0.00000213,0.00000478,0,0.07630670521600004,0.058909336514051745,-0.020235105057469803,0.3996593654155731,0.5436619520187378,0,0.3996593654155731,0.5436619520187378,0
