Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
00:00:01:13.044,51,0.33515310,0.26380777,0.15040416,0.03665010,0.08616146,0.74127972,0.00416895,0.30191931,0.28202319,0.05671697,0.12741688,0.07171423,0.63126391,0.00234271,0.00268047,0.00016306,0.01161454,0.30564818,0.00755815,0.01199777,0.00208296,0.00109393,0.00011108,0.79676759,0.83902794,0.00156698,0.00162794,0.02763079,0.05059118,0.00983500,0.03369113,0.01584832,0.03022361,0.00469560,0.00357685,0.07450883,0.14526775,0.39341515,0.48445705,0.62634987,0.77233040,0.00000875,0.39881581,0.01445704,0.00137241,0.00106781,0.00143551,0.00000158,0.00000100,0.00000052,0.00000875,0,0.3125400472667892,0.1088734586462539,-0.06791910591955527,0.504886269569397,0.44772371649742126,0,0.504886269569397,0.44772371649742126,0
00:00:01:14.045,51,0.33743900,0.32545835,0.19507942,0.02785528,0.07176106,0.71387613,0.00420492,0.32371950,0.33695814,0.04079089,0.17848107,0.05705222,0.64283478,0.00231206,0.00272473,0.00011190,0.01777647,0.32538992,0.00857237,0.01442085,0.00279405,0.00097763,0.00015183,0.82323599,0.85197270,0.00115005,0.00125923,0.04655940,0.07829360,0.00889620,0.02877779,0.01476349,0.02345225,0.00565176,0.00354134,0.09343834,0.16734134,0.40706539,0.50300568,0.68807781,0.81567550,0.00000980,0.41349098,0.01449974,0.00180462,0.00113343,0.00161416,0.00000162,0.00000115,0.00000053,0.00000980,0,0.33368941985921774,0.10809364164786937,-0.0690976682724104,0.5034471154212952,0.44811081886291504,0,0.5034471154212952,0.44811081886291504,0
00:00:01:15.046,51,0.39270690,0.36839014,0.13640845,0.04008883,0.05637945,0.70830750,0.00328612,0.32627255,0.35436901,0.06883237,0.11134548,0.04810500,0.63026893,0.00208426,0.00279356,0.00012381,0.01320076,0.28729329,0.00999585,0.01256362,0.00213319,0.00119708,0.00012326,0.81201214,0.85010743,0.00183191,0.00191031,0.03271322,0.06076506,0.00988920,0.03365187,0.02283542,0.02877836,0.00750005,0.00371165,0.11304875,0.20524985,0.35651955,0.46185750,0.68365920,0.81879199,0.00000943,0.39169854,0.01818075,0.00146005,0.00115750,0.00139324,0.00000192,0.00000131,0.00000049,0.00000943,0,0.32339651721116913,0.10351265340266547,-0.06739387654920964,0.5047200322151184,0.4476594924926758,0,0.5047200322151184,0.4476594924926758,0
00:00:01:16.047,51,0.37959656,0.37030572,0.13509282,0.04294325,0.05176236,0.69992149,0.00329441,0.30882427,0.35590851,0.06242350,0.11636148,0.04672058,0.63805425,0.00221107,0.00290929,0.00009377,0.00707977,0.20281330,0.01199186,0.01277743,0.00297200,0.00098740,0.00016321,0.81604314,0.83829254,0.00152736,0.00157052,0.02329925,0.04130551,0.01337302,0.04342273,0.02377573,0.02278841,0.00631811,0.00273867,0.11772329,0.18745032,0.27942163,0.40235585,0.69172090,0.79962099,0.00000717,0.42528644,0.01093772,0.00111230,0.00134031,0.00110387,0.00000195,0.00000124,0.00000037,0.00000717,0,0.32752340730230567,0.10399590144140824,-0.06363312025576595,0.5045062899589539,0.4486217498779297,0,0.5045062899589539,0.4486217498779297,0
00:00:01:17.048,51,0.40045223,0.36464980,0.15280779,0.04265090,0.05545991,0.69913268,0.00331704,0.31100702,0.36203924,0.05067664,0.14346787,0.05157141,0.64469385,0.00226167,0.00280516,0.00007452,0.00409210,0.10327372,0.00832128,0.00590022,0.00123779,0.00323178,0.00006622,0.87312526,0.87334925,0.00203352,0.00205517,0.02885154,0.05502499,0.01831887,0.03949786,0.04535337,0.04475342,0.01310186,0.00337821,0.25631183,0.28823283,0.25293353,0.41946766,0.77136624,0.85788989,0.00000880,0.41555390,0.01421910,0.00130430,0.00143354,0.00127708,0.00000219,0.00000158,0.00000040,0.00000880,0,0.3224454464197787,0.103656201428118,-0.06860072976190783,0.5037845373153687,0.447790265083313,0,0.5037845373153687,0.447790265083313,0
00:00:01:18.049,51,0.41451463,0.38753480,0.16653991,0.03688675,0.05125286,0.69904768,0.00341267,0.30669025,0.38430983,0.04756113,0.15487675,0.04481098,0.62580842,0.00221041,0.00297979,0.00006971,0.00309840,0.07236112,0.00662731,0.00576593,0.00124899,0.00149860,0.00012009,0.86868924,0.87551719,0.00249657,0.00253326,0.02484062,0.04219322,0.01876208,0.04293239,0.04919392,0.04546724,0.01412820,0.00371562,0.25556424,0.30531549,0.25284562,0.39260069,0.75819778,0.85377663,0.00000819,0.39478081,0.01301508,0.00148142,0.00165791,0.00120838,0.00000195,0.00000144,0.00000039,0.00000819,0,0.3320202203602942,0.10565750696022605,-0.06861056493626583,0.5037102699279785,0.4479178786277771,0,0.5037102699279785,0.4479178786277771,0
00:00:01:19.050,51,0.41458833,0.38814580,0.14141382,0.04412528,0.05040989,0.69290364,0.00342031,0.31261069,0.38262001,0.05650295,0.13178778,0.04601870,0.62023783,0.00221388,0.00319971,0.00005026,0.00347464,0.06678177,0.00631568,0.00722189,0.00163224,0.00138411,0.00013475,0.86462688,0.87176311,0.00168566,0.00171229,0.02040218,0.03653658,0.02134745,0.05027490,0.03339455,0.04156630,0.00896347,0.00294845,0.20496711,0.25992647,0.26808506,0.38165697,0.76752037,0.85593486,0.00000689,0.40659514,0.01324558,0.00159620,0.00164979,0.00105458,0.00000161,0.00000133,0.00000040,0.00000689,0,0.32646980468076986,0.10727229477299725,-0.07273263036611763,0.5044326186180115,0.44764673709869385,0,0.5044326186180115,0.44764673709869385,0
00:00:01:20.051,51,0.38517499,0.33488351,0.17300794,0.03867291,0.05986259,0.66779172,0.00363958,0.34168485,0.34827676,0.03668042,0.17227055,0.05291116,0.61166364,0.00182372,0.00266607,0.00004727,0.00326770,0.06981251,0.00626124,0.00761247,0.00208574,0.00117153,0.00015655,0.84689981,0.85533464,0.00161385,0.00163563,0.01870416,0.03163297,0.02113879,0.05050702,0.02974368,0.03464246,0.00820923,0.00270255,0.17894062,0.22699717,0.25165793,0.37089327,0.77901959,0.87481505,0.00000606,0.44141841,0.01278422,0.00179142,0.00197944,0.00100545,0.00000141,0.00000121,0.00000038,0.00000606,0,0.3164073428420448,0.10781540489195593,-0.07656722093184781,0.5036574006080627,0.4468437433242798,0,0.5036574006080627,0.4468437433242798,0
00:00:01:21.052,51,0.38425064,0.41776305,0.12353501,0.05070547,0.04554491,0.66747391,0.00361221,0.31243145,0.40458339,0.06329402,0.11623062,0.03951762,0.62699431,0.00229996,0.00368766,0.00004436,0.01011179,0.11133009,0.00602323,0.00832734,0.00156908,0.00069987,0.00021392,0.82485306,0.85318625,0.00243140,0.00223387,0.01575255,0.03541712,0.02861870,0.05808498,0.03027409,0.03919252,0.00870177,0.00312172,0.15155782,0.26321030,0.41065216,0.48721921,0.73719752,0.86229187,0.00000695,0.41885212,0.01271093,0.00130980,0.00140222,0.00117406,0.00000165,0.00000151,0.00000043,0.00000695,0,0.3196005677899469,0.10929817376647767,-0.06669962338704549,0.5040567517280579,0.4481857120990753,0,0.5040567517280579,0.4481857120990753,0
00:00:01:22.053,51,0.41461954,0.39907837,0.13971892,0.03935853,0.05023722,0.70479023,0.00305143,0.33829093,0.39262900,0.07690559,0.10833209,0.04381524,0.66354561,0.00221492,0.00413816,0.00007314,0.02257374,0.27643651,0.00545136,0.01482813,0.00298133,0.00060022,0.00022079,0.77155328,0.84042293,0.00273073,0.00252629,0.01296332,0.03887251,0.03539225,0.09953109,0.01255746,0.01735022,0.00482215,0.00353095,0.06227108,0.16194662,0.58413541,0.59306073,0.73550534,0.86859435,0.00000711,0.37752774,0.01625829,0.00172215,0.00140214,0.00127173,0.00000194,0.00000153,0.00000066,0.00000711,0,0.32731057229627764,0.1126744094366753,-0.07027597852665328,0.5051494240760803,0.4473000764846802,0,0.5051494240760803,0.4473000764846802,0
00:00:01:23.054,51,0.35938784,0.26215631,0.16149080,0.03565929,0.09175810,0.70875478,0.00359810,0.33093607,0.27101696,0.06724844,0.12756217,0.09079146,0.68571937,0.00300160,0.00333167,0.00015586,0.02116002,0.43812415,0.00239044,0.02110472,0.00433776,0.00072910,0.00015297,0.81305635,0.87318051,0.00424114,0.00470196,0.03101008,0.07885189,0.02991243,0.08208579,0.00624530,0.00727471,0.00427576,0.00556715,0.04108141,0.09964684,0.62708211,0.63598967,0.67782539,0.84215665,0.00000866,0.32636383,0.02300680,0.00336044,0.00160580,0.00143594,0.00000239,0.00000124,0.00000105,0.00000866,0,0.34084307001085445,0.10657281928514391,-0.06933758301650911,0.5046584606170654,0.4462417960166931,0,0.5046584606170654,0.4462417960166931,0
