Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
00:00:00:01.001,51,0.0,0.08432487,0.03665384,0.11702219,0.18349877,0.38037559431383683,0.01229253,0.0,0.07236685,0.12067539,0.03408173,0.17851341,0.36819763290644164,0.01708037,0.00132151,0.00614568,0.00063021,0.0,0.00467579,0.00449194,0.0,0.00565512,4.03e-05,0.6120477264,0.6662051352,0.0,0.0,0.0039002202332159195,0.00649933057808556,0.0027831625,0.0081100075,0.01333566,0.04229163,0.0034372268840608803,0.0,0.04617945,0.08573657,0.28737372,0.36906207,0.2273659,0.29499215,5.64e-06,8.577e-05,0.86672258,0.67045391,0.46244112,0.00125182,2.0454408610079997e-05,2.8313978505599995e-06,1.76e-06,5.64e-06,0,0.13837454943117536,0.025749907339593814,-0.07416156470216068,0.4764479994773865,0.4162321090698242,0,0.4764479994773865,0.4162321090698242,0
00:00:00:02.002,51,0.0,0.09885638,0.04356137,0.10998415,0.18084458,0.3631931643851328,0.01233109,0.0,0.08286523,0.11889944,0.03879633,0.17582227,0.39698376112433603,0.01455965,0.00187838,0.00628174,0.00085052,0.0,0.0031998,0.00541934,0.0,0.0043743,4.274e-05,0.6620290072,0.7137817984,0.0,0.0,0.005390948190032959,0.009026115013754079,0.0042039425,0.0096761275,0.00935038,0.03258086,0.0032540372957345605,0.0,0.04377019,0.08314572,0.44549805,0.52991784,0.28669322,0.39181057,6.21e-06,0.00015207,0.84182441,0.69376516,0.36517879,0.00141702,1.972215054528e-05,3.44161290456e-06,2.12e-06,6.21e-06,0,0.13812805495349556,0.0196043068627641,-0.07757117944143029,0.4763069450855255,0.4155175685882568,0,0.4763069450855255,0.4155175685882568,0
00:00:00:03.003,51,0.0,0.0988574,0.04093452,0.11618755,0.18179855,0.36512573951926397,0.0123457,0.0,0.08382105,0.13047551,0.0352595,0.17510867,0.3980104832859648,0.01449361,0.00192239,0.00658854,0.00080412,0.0,0.00318686,0.00536294,0.0,0.00492045,3.786e-05,0.6650965552,0.7178505048,0.0,0.0,0.0053296329626668,0.009816889105868159,0.0043747575,0.0091506325,0.00919188,0.03350275,0.0031758954721663206,0.0,0.04252046,0.08136354,0.45484683,0.53563666,0.28780612,0.40300635,6e-06,0.00014998,0.8392266,0.69657975,0.35975474,0.00142133,1.9331612910720002e-05,3.3195698937599998e-06,2.12e-06,6e-06,0,0.14146901181415925,0.019027385158552058,-0.07800402349745958,0.476601243019104,0.4157156646251679,0,0.476601243019104,0.4157156646251679,0
00:00:00:04.004,51,0.0,0.1053649,0.03369481,0.14492658,0.17505564,0.364992614363408,0.01244049,0.0,0.09175181,0.16246092,0.02693414,0.163063,0.37666547498104486,0.01844001,0.00233727,0.00729509,0.00077849,0.0,0.00273755,0.0069498,0.0,0.00499,3.728e-05,0.6835186776,0.727029204,0.0,0.0,0.00551909114477368,0.010872685584749719,0.00581471,0.00891434,0.00783621,0.03044547,0.00287624606025272,0.0,0.04257946,0.07699163,0.53910923,0.60972238,0.34671625,0.46192563,6.09e-06,0.00012786,0.85903293,0.7094667,0.38896304,0.00148921,2.157720430944e-05,3.83215053912e-06,2.43e-06,6.09e-06,0,0.15516620881542076,0.011723961247349788,-0.0813818658390326,0.4775142669677734,0.4171463847160339,0,0.4775142669677734,0.4171463847160339,0
00:00:00:05.005,51,0.0,0.09592214,0.03984923,0.11961,0.18492183,0.3541200414792432,0.01219352,0.0,0.08195863,0.13320173,0.03471189,0.17777942,0.3736150327373072,0.0198137,0.00242512,0.00568126,0.00084981,0.0,0.00246752,0.00800211,0.0,0.00490501,4.844e-05,0.6958569816000001,0.7354758224,0.0,0.0,0.0066296928510114796,0.011941764563651518,0.004417785,0.00762243,0.0071503,0.03240156,0.0024815592953507204,0.0,0.04959059,0.09061278,0.57203114,0.6640898,0.41293859,0.52562392,6.35e-06,0.00024954,0.79920197,0.64688027,0.33353466,0.00142174,1.894107527616e-05,3.95419354992e-06,2.45e-06,6.35e-06,0,0.14750897526263415,0.01502996116291302,-0.08040432115105743,0.4770720601081848,0.4179205298423767,0,0.4770720601081848,0.4179205298423767,0
00:00:00:06.006,51,0.0,0.1235599,0.04063799,0.12006979,0.14870012,0.343825458449248,0.01136227,0.0,0.10411172,0.14064771,0.03217699,0.14098106,0.3750378134434288,0.01852824,0.00236759,0.00527036,0.00083157,0.0,0.00277553,0.00793163,0.0,0.0030153,7.336e-05,0.7000319568000001,0.7422489096,0.0,0.0,0.00525286603073164,0.009701343764783,0.0049355425,0.0075147225,0.00777427,0.03794611,0.00256462582480376,0.0,0.04739065,0.09428341,0.53030372,0.62575024,0.42938912,0.55401027,5.87e-06,0.00022058,0.79439634,0.65267706,0.35626614,0.00136415,1.808677420056e-05,3.71010752832e-06,2.07e-06,5.87e-06,0,0.1595200820750657,0.012831862581173829,-0.07880924968501678,0.4767642021179199,0.4189987182617188,0,0.4767642021179199,0.4189987182617188,0
00:00:00:07.007,51,0.0,0.0855848,0.04722505,0.09915134,0.18888333,0.3592148481294032,0.01189629,0.0,0.06656598,0.1025237,0.04257537,0.19587895,0.36464697561098885,0.02089279,0.00167469,0.00364038,0.00057444,0.0,0.00475419,0.00535902,0.0,0.00339699,8.028e-05,0.6746395832,0.7104621567999999,0.0,0.0,0.0031635545502752,0.00460001898428228,0.00560181,0.011481885,0.01284513,0.04204219,0.0037844186489392802,0.0,0.05829847,0.09698616,0.31678641,0.44365111,0.47866181,0.56109577,5.68e-06,0.00021077,0.82295763,0.60936189,0.36254632,0.00113534,2.365193549304e-05,4.19827957152e-06,1.64e-06,5.68e-06,0,0.13422383802850732,0.016599021836682246,-0.07851569587960992,0.4758793711662293,0.4187183380126953,0,0.4758793711662293,0.4187183380126953,0
00:00:00:08.008,51,0.0,0.13189182,0.05697777,0.08433094,0.1209181,0.35998532197515676,0.01072159,0.0,0.10399745,0.08002304,0.05682639,0.12666106,0.34256568722329117,0.01547872,0.00214991,0.00110838,0.00083695,0.0,0.00487417,0.00280269,0.0,0.00452639,6.349e-05,0.618877512,0.6393465671999999,0.0,0.0,0.00224918829888188,0.0029410500044815997,0.006053205,0.01849622,0.03212635,0.07474386,0.006461630826740161,0.0,0.09382288,0.11745046,0.2830081,0.44969434,0.51129198,0.57477355,6.26e-06,0.00027507,0.78879106,0.5332967,0.31372717,0.00112948,2.2675591406640002e-05,6.54150537888e-06,1.61e-06,6.26e-06,0,0.09931821211661204,0.008671772921661103,-0.07214101961280188,0.4756003618240357,0.4213197827339173,0,0.4756003618240357,0.4213197827339173,0
00:00:00:09.009,51,0.0,0.09936168,0.05649828,0.08454002,0.14391658,0.3603315306236256,0.0086583,0.0,0.07816831,0.08164728,0.05273671,0.15889008,0.350780559485136,0.01147221,0.00203934,0.00076521,0.00053979,0.0,0.0035917,0.00274389,0.0,0.01080341,3.538e-05,0.6210972328,0.5857680752,0.0,0.0,0.0019797630711986,0.0025404201175074797,0.0042756,0.0131540775,0.03112661,0.09386767,0.00465057023760496,0.0,0.10678086,0.09282836,0.20192233,0.39322004,0.4084658,0.39317191,5.98e-06,0.00026767,0.77227569,0.45770258,0.30632845,0.00089071,1.9575698932319998e-05,5.17462365792e-06,1.97e-06,5.98e-06,0,0.07117409157994922,0.01073987705654418,-0.06858400979073913,0.4763069748878479,0.4214953184127808,0,0.4763069748878479,0.4214953184127808,0
00:00:00:10.010,51,0.0,0.11858034,0.04539938,0.09452951,0.11649529,0.365476801889144,0.00851803,0.0,0.09766188,0.09198634,0.04470601,0.12310638,0.3729285641305952,0.01069095,0.0014967,0.00052139,0.0007524,0.0,0.00328163,0.00282066,0.0,0.00673748,6.042e-05,0.5223187816,0.46993514480000004,0.0,0.0,0.00356940580089364,0.00207566863952656,0.0018715,0.013010545,0.02414683,0.10562561,0.0027993638249204002,0.0,0.10750355,0.08162775,0.09860594,0.20595784,0.20843942,0.16810033,5.96e-06,0.00018282,0.76703274,0.47481328,0.3296746,0.00073413,1.2814516133999998e-05,4.12505376504e-06,2.03e-06,5.96e-06,0,0.04343598540328718,0.012205850673563551,-0.06844143353019963,0.4764574468135834,0.4217310547828674,0,0.4764574468135834,0.4217310547828674,0
00:00:00:11.011,51,0.0,0.08538906,0.07247414,0.05942996,0.13875799,0.3655429034275712,0.00814585,0.0,0.07361268,0.05981441,0.07453789,0.15504204,0.33296410419293604,0.01373324,0.00078888,0.00030353,0.00065769,0.0,0.00486044,0.00215002,0.0,0.0049263,0.00014502,0.25442362,0.24088878,0.0,0.0,0.012133201041215961,0.0046112110297538795,0.0010818875,0.0146907075,0.01925515,0.05523991,0.0015802055301969602,0.0,0.25824609,0.19350573,0.015988,0.02828971,0.0048567,0.00440279,2.94e-06,9.422e-05,0.83983499,0.52583003,0.38601902,0.00031469,5.662795701119999e-06,3.12430107648e-06,1.45e-06,2.94e-06,0,0.02437614941467051,0.015890185621537746,-0.06829002695578082,0.4756188988685608,0.4210036993026733,0,0.4756188988685608,0.4210036993026733,0
00:00:00:12.012,51,0.0,0.08628558,0.06776115,0.06689336,0.12988122,0.3510076150359536,0.00903946,0.0,0.08266781,0.06477272,0.07008438,0.13695131,0.3049327680744416,0.0118695,0.00012907,3.002e-05,0.00045713,0.0,0.00150521,0.00011089,0.0,0.00337669,0.00022789,0.062120124000000006,0.0544234856,0.0,0.0,0.0067813319421516395,0.0042131727336927995,0.0052184575,0.017782555,0.03026055,0.01358042,0.033799089899147525,0.0,0.50010645,0.39759275,0.00045379,0.0004471,0.00023361,0.00025088,1.27e-06,6.518e-05,0.83342505,0.55656135,0.41578698,4.783e-05,2.17236559224e-06,2.0747311836e-06,1.3e-06,1.27e-06,0,0.039055948074928716,0.02472909687259186,-0.06913279417893488,0.4755362868309021,0.4212077260017395,0,0.4755362868309021,0.4212077260017395,0
00:00:00:13.013,51,0.0,0.11348179,0.08518621,0.05144212,0.10341263,0.3572076550327328,0.008926,0.0,0.1079805,0.05451452,0.08823725,0.10969031,0.3215531076084272,0.01324662,9.063e-05,3.95e-05,0.00048468,0.0,0.00235072,7.309e-05,0.0,0.00449693,0.00019504,0.0267847184,0.0259558728,0.0,0.0,0.010092707401743,0.006013085122799159,0.0020293075,0.011819895,0.06439393,0.02539799,0.06671994373903513,0.0,0.57973897,0.52233911,0.00036487,0.00034773,0.0001842,0.00018032,1.5e-06,6.002e-05,0.83496255,0.56118333,0.41421169,4.427e-05,2.48967742032e-06,2.2700000008799998e-06,9.8e-07,1.5e-06,0,0.0470277993599893,0.01979960574968624,-0.06338780207146866,0.474729061126709,0.42145782709121693,0,0.474729061126709,0.42145782709121693,0
00:00:00:14.014,51,0.0,0.11250982,0.06542897,0.06555571,0.10466219,0.34689010327094083,0.00919582,0.0,0.10619468,0.07107759,0.06796497,0.11116514,0.3441935792806576,0.01356217,0.0001223,4.162e-05,0.00048202,0.0,0.00269357,0.00012168,0.0,0.0060437,0.00014861,0.0212598672,0.021323051200000002,0.0,0.0,0.00704394648800636,0.00520942466702908,0.001880635,0.00849001,0.02949494,0.02035811,0.01900896695062192,0.0,0.4464272,0.37393996,0.00053184,0.00052158,0.00011809,0.0001211,1.03e-06,7.218e-05,0.83171129,0.51467359,0.39278543,3.954e-05,1.6597849468799999e-06,1.73301075336e-06,9.6e-07,1.03e-06,0,0.04373236438429928,0.020710325909122702,-0.06465641005640209,0.4749917387962341,0.421266496181488,0,0.4749917387962341,0.421266496181488,0
00:00:00:15.015,51,0.0,0.08809818,0.06411931,0.06709116,0.11911263,0.3651933714527008,0.01030281,0.0,0.08970829,0.06026158,0.06802625,0.13498227,0.35572796796489436,0.01259662,0.00071993,0.00076631,0.00037039,0.0,0.00902257,0.00301558,0.0,0.02220534,4.446e-05,0.0110452672,0.0153678008,0.0,0.0,0.015013157750149919,0.00807977864867568,0.0001620325,0.0037808675,0.01920086,0.03636112,0.0008596074121918401,0.0,0.20177351,0.20045926,0.0366068,0.0611613,0.00309803,0.00256881,1.68e-06,7.423e-05,0.83837509,0.55998218,0.40493274,0.00021339,3.9053763456e-06,2.2455913987199997e-06,1.46e-06,1.68e-06,0,0.04969787996691004,0.014644313532520568,-0.06477571050038881,0.4739423096179962,0.4212120771408081,0,0.4739423096179962,0.4212120771408081,0
00:00:00:16.016,51,0.0,0.11780104,0.06580662,0.06224103,0.093297,0.3476016088838768,0.01143494,0.0,0.11273534,0.06122598,0.06844687,0.10646119,0.37438569227952645,0.01300496,0.0010094,0.0009748,0.00040123,0.0,0.00619232,0.00231013,0.0,0.00885791,5.595e-05,0.024810896,0.033766312799999997,0.0,0.0,0.01405832831687676,0.00765998626167236,0.000387265,0.007218665,0.01729842,0.0316945,0.0015071020595724001,0.0,0.19269192,0.2140331,0.0850999,0.13107656,0.02969711,0.02750127,2.78e-06,6.807e-05,0.83041072,0.60670912,0.39925215,0.00036773,6.3462365616e-06,2.36763440952e-06,1.8e-06,2.78e-06,0,0.043494789029738974,0.019887889350517468,-0.06770341005375391,0.474136620759964,0.4224070608615875,0,0.474136620759964,0.4224070608615875,0
