Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
00:00:01:02.033,51,0.48418260,0.28381336,0.03350747,0.19401608,0.07180400,0.84792948,0.00261274,0.48678541,0.29193553,0.18649934,0.02272767,0.05947186,0.74335539,0.00038224,0.00056738,0.00024524,0.00056706,0.04319089,0.00671985,0.00617878,0.00379969,0.00125078,0.00026958,0.36970326,0.33827269,0.00014520,0.00023431,0.04607086,0.01290962,0.00059747,0.00924997,0.02500067,0.02509731,0.00749742,0.01230081,0.07202336,0.04570305,0.01847146,0.03776627,0.48819625,0.42777467,0.00000261,0.08847949,0.07444221,0.00669395,0.00430636,0.00036634,0.00000063,0.00000030,0.00000054,0.00000261,0,0.25354630085532165,0.060837954597837696,0.03443118784386711,0.43938568234443665,0.453999787569046,0,0.43938568234443665,0.453999787569046,0
00:00:01:03.034,51,0.43957216,0.29463094,0.04551827,0.14530240,0.06354588,0.83225775,0.00254860,0.42274797,0.30590203,0.14546485,0.03120714,0.05409811,0.67620140,0.00054306,0.00034000,0.00030294,0.00037212,0.03040873,0.00479632,0.00375195,0.00232129,0.00114130,0.00043783,0.25092083,0.23594539,0.00005479,0.00009685,0.08770384,0.02311121,0.00024645,0.00456990,0.02696865,0.03009062,0.01098720,0.01924195,0.10111247,0.07606934,0.00681069,0.01198469,0.25138801,0.18966849,0.00000214,0.07280146,0.06551133,0.00634192,0.00481772,0.00024449,0.00000048,0.00000021,0.00000048,0.00000214,0,0.2293482617743668,0.06536414487790371,0.03485156528324541,0.43960821628570557,0.4537525475025177,0,0.43960821628570557,0.4537525475025177,0
00:00:01:04.035,51,0.46315703,0.33622906,0.03868060,0.17326915,0.05089254,0.83139205,0.00228717,0.43876082,0.35001722,0.16998902,0.02596628,0.04610781,0.69199044,0.00049367,0.00033906,0.00028235,0.00041266,0.03261148,0.00506590,0.00541084,0.00296710,0.00082065,0.00081345,0.09824606,0.09241625,0.00002458,0.00005226,0.17689034,0.03315200,0.00015664,0.00415224,0.01515341,0.01928993,0.00591715,0.01877286,0.10025963,0.07225367,0.00484466,0.00868413,0.15356326,0.09319304,0.00000173,0.08493449,0.06202897,0.00622268,0.00440641,0.00017708,0.00000038,0.00000019,0.00000060,0.00000173,0,0.2227430645814991,0.061813051522584005,0.0331251240220329,0.4398726522922516,0.4533877968788147,0,0.4398726522922516,0.4533877968788147,0
00:00:01:05.036,51,0.45187855,0.36378929,0.04595930,0.14605285,0.04602387,0.82453322,0.00256003,0.43521634,0.38233158,0.14514415,0.03284026,0.04061195,0.70624685,0.00052659,0.00033819,0.00036398,0.00067660,0.06052878,0.00815113,0.01175364,0.00680288,0.00252253,0.00055275,0.02347845,0.02317507,0.00000263,0.00000590,0.34244061,0.08555151,0.00003892,0.00083236,0.01278860,0.03645593,0.00188364,0.00923305,0.08441685,0.05862773,0.00648462,0.01198135,0.07176828,0.03940537,0.00000103,0.07489571,0.07401972,0.00870272,0.00558730,0.00015625,0.00000024,0.00000014,0.00000052,0.00000103,0,0.22933020715083657,0.06151720186600981,0.030924444265332824,0.4384036064147949,0.4544859826564789,0,0.4384036064147949,0.4544859826564789,0
00:00:01:06.037,51,0.37937140,0.31024274,0.05795369,0.11100888,0.05836577,0.84316766,0.00317938,0.40269160,0.34130552,0.11686432,0.04519545,0.05029601,0.68498981,0.00064199,0.00022401,0.00037530,0.00048688,0.04714577,0.00848384,0.01935972,0.02704576,0.00472791,0.00046468,0.00763690,0.00949692,0.00000187,0.00000376,0.24049327,0.07739574,0.00003860,0.00058585,0.01134234,0.01843562,0.00226235,0.00922670,0.03948846,0.03168336,0.00411138,0.00642065,0.05487901,0.03368929,0.00000052,0.05205832,0.10786643,0.00969009,0.00730330,0.00009608,0.00000021,0.00000011,0.00000042,0.00000052,0,0.22738376283245834,0.05686160239743607,0.025037066482586783,0.4383310079574585,0.4547920227050781,0,0.4383310079574585,0.4547920227050781,0
00:00:01:07.038,51,0.38562766,0.34574747,0.07082080,0.09468642,0.05090480,0.84674573,0.00324647,0.38666704,0.36817375,0.10382123,0.05309203,0.04501046,0.66524446,0.00075557,0.00017580,0.00063928,0.00055292,0.06651270,0.01360795,0.03308198,0.07293122,0.00668445,0.00058291,0.00301095,0.00390094,0.00000052,0.00000100,0.32212844,0.11994664,0.00001761,0.00022887,0.01484966,0.02832634,0.00234525,0.00895439,0.02980931,0.02404306,0.00316431,0.00496389,0.03434554,0.02129437,0.00000035,0.04270014,0.11287869,0.01249215,0.00795910,0.00008320,0.00000020,0.00000010,0.00000033,0.00000035,0,0.2281511193980602,0.05265892054306157,0.023145058907280514,0.43846452236175537,0.45396387577056885,0,0.43846452236175537,0.45396387577056885,0
00:00:01:08.039,51,0.37128270,0.34363163,0.05662731,0.12466080,0.05304676,0.85154897,0.00364995,0.36988699,0.36541009,0.13030459,0.04225888,0.04729818,0.69302291,0.00089315,0.00016935,0.00096043,0.00067651,0.09781746,0.02169169,0.06207262,0.18562382,0.00580462,0.00085326,0.00113034,0.00135918,0.00000023,0.00000053,0.39252299,0.09471459,0.00000931,0.00019410,0.01535906,0.03355613,0.00172104,0.00648397,0.01809069,0.01191328,0.00309377,0.00552599,0.02591969,0.01298823,0.00000029,0.03859055,0.10948984,0.01225274,0.00839842,0.00007203,0.00000019,0.00000010,0.00000030,0.00000029,0,0.22883758624533843,0.0546452698358929,0.01612199061936973,0.43957212567329407,0.4526246190071106,0,0.43957212567329407,0.4526246190071106,0
00:00:01:09.040,51,0.37184259,0.35420328,0.07911581,0.09674849,0.05085693,0.86055148,0.00376737,0.37572375,0.37233424,0.10778666,0.05221742,0.04536587,0.71558630,0.00083682,0.00015687,0.00207828,0.00068157,0.15736686,0.02639059,0.06859232,0.25810236,0.00598966,0.00087733,0.00047749,0.00071287,0.00000015,0.00000033,0.38433108,0.13131616,0.00000520,0.00012993,0.01904300,0.04370315,0.00148148,0.00483694,0.01112283,0.01266618,0.00447016,0.00706656,0.01463315,0.00839291,0.00000022,0.03685717,0.10957556,0.01534387,0.00817235,0.00006889,0.00000019,0.00000009,0.00000026,0.00000022,0,0.22411273507733198,0.058680877436900925,0.015552551183035295,0.44040441513061523,0.4530192017555237,0,0.44040441513061523,0.4530192017555237,0
00:00:01:10.041,51,0.37399274,0.37009770,0.10413145,0.06413760,0.04553378,0.84955031,0.00339758,0.38326609,0.38540047,0.07640536,0.07980485,0.03967880,0.70175672,0.00074715,0.00011544,0.00201846,0.00073829,0.15081623,0.02018304,0.06786658,0.29468119,0.00457983,0.00102748,0.00026603,0.00037817,0.00000025,0.00000054,0.24239115,0.07180109,0.00000586,0.00012261,0.02235491,0.04256134,0.00199862,0.00642994,0.00831318,0.00996143,0.00355176,0.00541713,0.01057909,0.00667550,0.00000021,0.02900152,0.10473078,0.01863190,0.01055886,0.00005273,0.00000020,0.00000009,0.00000026,0.00000021,0,0.21810383691703902,0.061708464499549844,0.01905584030346984,0.44001805782318115,0.4548954963684082,0,0.44001805782318115,0.4548954963684082,0
00:00:01:11.042,51,0.40596843,0.35819578,0.05732405,0.14120261,0.04675109,0.84160936,0.00295291,0.39022678,0.36893755,0.14784582,0.02992573,0.04623904,0.75512648,0.00068190,0.00015675,0.00147881,0.00073862,0.15419944,0.01764229,0.04896513,0.10151944,0.00390338,0.00068284,0.00081975,0.00110934,0.00000078,0.00000159,0.21555641,0.06941599,0.00001391,0.00025066,0.01704950,0.03141515,0.00188170,0.00711560,0.01424177,0.01502099,0.00521614,0.00906205,0.02239958,0.01479477,0.00000031,0.05992214,0.05674430,0.01440080,0.00629646,0.00006388,0.00000022,0.00000011,0.00000030,0.00000031,0,0.21175010725440782,0.06505642968734106,0.01594266337812981,0.44285282492637634,0.4537673592567444,0,0.44285282492637634,0.4537673592567444,0
